,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
3362845,4,193442.21,0.0,0.0,1055275.79,1248718.0
4598832,3,20673.85,103471.0,82797.15,0.0,0.0
2793559,4,915726.03,0.0,0.0,2895534.55,3811260.58
620281,3,6310.32,0.0,0.0,0.0,0.0
6110466,0,88266.19,508098.0,596364.19,918876.1,830609.91
876905,3,13107.31,975148.77,962041.46,0.0,0.0
3610978,1,48412.47,48412.47,0.0,359164.1,407576.58
1384345,3,1015.43,0.0,0.0,0.0,0.0
6009600,1,807278.78,807278.78,0.0,0.0,807278.78
1478860,3,17395.05,5852.51,0.0,0.0,0.0
875332,4,5032484.73,5032484.73,0.0,0.0,0.0
2583605,0,204341.77,15017.0,219358.77,969431.8,765090.03
2754366,4,704328.29,704328.29,0.0,0.0,0.0
5704225,3,14456.48,0.0,0.0,0.0,0.0
3852381,0,272837.13,129165.07,402002.21,2310342.92,2037505.79
1711220,0,95109.12,1010349.8,1105458.92,513281.91,418172.79
4764286,3,17314.29,6960.0,0.0,0.0,0.0
6044581,1,25616.71,25616.71,0.0,3380917.08,3406533.8
1971859,0,313523.68,314408.0,627931.68,67722.7,0.0
2183045,3,9083.24,72770.73,63687.48,0.0,0.0
6362558,4,114490.39,114490.39,0.0,0.0,0.0
5221153,1,1653144.1,1653144.1,0.0,28997.07,1682141.17
6279955,1,135158.41,51665.0,0.0,0.0,135158.41
4464924,2,1540.99,20257.0,18716.01,57733.69,59274.68
2347600,3,6857.5,54644.0,47786.5,0.0,0.0
6281773,4,4480592.14,4480592.14,0.0,0.0,0.0
3006157,0,151854.49,6905179.91,7057034.41,4631623.93,4479769.43
2952181,0,253093.85,4174559.54,4427653.39,407734.47,154640.62
1376,3,660.52,35451.0,34790.48,0.0,0.0
1059491,1,63624.08,63624.08,0.0,0.0,63624.08
6283811,1,24522.52,24522.52,0.0,155677.01,180199.53
6296617,1,932922.6,932922.6,0.0,400110.15,1333032.75
2400830,3,3555.19,20.0,0.0,0.0,0.0
3916333,0,36311.94,7260596.26,7296908.21,318994.49,282682.55
6259958,4,2582642.18,2582642.18,0.0,0.0,0.0
1030757,4,39664.74,39664.74,0.0,0.0,0.0
2382954,3,9291.22,45968.21,36676.99,0.0,0.0
1796065,4,1281772.97,0.0,0.0,3444120.03,4725893.01
635841,1,400564.82,22915.88,0.0,2046071.55,2861276.56
3749433,1,98897.07,98897.07,0.0,497573.39,596470.46
1059519,1,2222544.0,2222544.0,0.0,134545.99,2357089.98
5816550,0,161602.67,15363495.48,15525098.15,662065.18,500462.51
1094423,3,15630.39,18557.0,2926.61,0.0,0.0
6272987,1,547672.2,547672.2,0.0,241648.88,789321.08
6201998,1,781988.85,781988.85,0.0,0.0,781988.85
867164,3,13263.81,0.0,0.0,0.0,0.0
4900096,3,3753.53,22615.44,18861.91,0.0,0.0
2090355,1,93418.96,0.0,0.0,151896.79,245315.76
3749432,4,98897.07,98897.07,0.0,0.0,0.0
1493046,0,387296.08,84287.0,471583.08,2175830.3,1788534.22
999453,4,7335355.57,7335355.57,0.0,0.0,0.0
6259949,1,147230.63,147230.63,0.0,0.0,147230.63
4637008,3,23217.54,0.0,0.0,0.0,0.0
6296755,1,442460.31,442460.31,0.0,0.0,442460.31
3238259,3,27956.05,0.0,0.0,0.0,0.0
5530135,3,10319.03,101429.0,91109.97,0.0,0.0
6293771,1,4022098.69,4022098.69,0.0,58314.1,4080412.79
3801208,0,80580.2,7034646.25,7115226.44,360202.75,279622.56
5362426,1,3724.3,3724.3,0.0,477295.98,481020.28
1356101,3,2593.1,0.0,0.0,0.0,0.0
6075358,3,8726.28,0.0,0.0,0.0,0.0
2610087,1,50820.71,50820.71,0.0,0.0,50820.71
1622804,1,95348.33,95348.33,0.0,616913.51,712261.84
2573707,4,132206.24,0.0,0.0,10663025.84,10795232.08
2217316,1,327282.92,327282.92,0.0,83491.6,410774.52
2801142,1,8752000.36,8752000.36,0.0,2914790.85,11666791.2
5504171,4,339770.85,45297.0,0.0,0.0,339770.85
4898026,3,13294.78,0.0,0.0,0.0,0.0
1030669,4,24412.07,24412.07,0.0,0.0,0.0
1030454,1,215.83,215.83,0.0,3563442.24,3563658.07
6100658,4,2135320.18,2135320.18,0.0,0.0,0.0
248772,1,1832319.42,1832319.42,0.0,43962.42,2440139.69
4200553,3,4116.02,0.0,0.0,0.0,0.0
4385863,3,8375.25,257016.0,248640.75,0.0,0.0
141634,4,313418.28,313418.28,0.0,0.0,97980.88
2234947,1,11330.33,0.0,0.0,2386761.73,2398092.06
6021357,1,2108440.98,2108440.98,0.0,0.0,2108440.98
6014205,4,1965786.11,1965786.11,0.0,0.0,0.0
6065318,4,100762.66,100762.66,0.0,0.0,0.0
1482204,4,1589614.75,1589614.75,0.0,0.0,0.0
986304,3,5974.73,0.0,0.0,0.0,0.0
2380617,1,113273.1,113273.1,0.0,0.0,113273.1
3048987,1,137699.28,3035.0,0.0,0.0,137699.28
3123674,3,4986.64,0.0,0.0,0.0,0.0
1752515,1,116553.91,25814.0,0.0,583419.88,699973.79
6227121,4,1777758.65,1777758.65,0.0,0.0,0.0
3960284,4,362335.05,362335.05,0.0,0.0,0.0
765268,4,360688.3,360688.3,0.0,0.0,0.0
2091952,1,116433.61,853963.0,737529.39,5020135.06,5136568.67
5996394,1,3401641.0,3401641.0,0.0,2062298.62,5463939.63
2877601,4,2815893.17,2815893.17,0.0,0.0,0.0
2405852,1,209607.33,0.0,0.0,628962.24,838569.57
6061819,4,9301213.46,9301213.46,0.0,0.0,0.0
3062513,1,114973.3,23667.0,0.0,0.0,114973.3
6168498,1,10000000.0,10000000.0,0.0,0.0,10000000.0
2718663,0,195657.04,17045.0,212702.04,306000.76,110343.73
5845526,3,6247.78,0.0,0.0,0.0,0.0
1030476,1,2322909.69,2322909.69,0.0,875613.05,3198522.74
4785604,1,33040.21,0.0,0.0,110215.74,143255.95
1679461,1,289481.87,10234.0,0.0,2528841.58,2818323.45
3905597,1,164502.06,164502.06,0.0,252850.62,417352.68
1059535,1,656118.37,656118.37,0.0,161482.64,817601.02
510175,0,178622.08,1998.0,180620.08,42797.56,0.0
5563756,1,9060955.18,9060955.18,0.0,271460.43,9332415.62
6328864,3,11755.74,393463.87,381708.14,0.0,0.0
5675346,1,52689.13,52689.13,0.0,160085.29,212774.42
6171722,4,633610.66,633610.66,0.0,0.0,0.0
6281495,1,64202.85,64202.85,0.0,42467.49,106670.33
1291694,4,128417.96,128417.96,0.0,0.0,0.0
1318104,1,153778.73,24936.0,0.0,139625.54,293404.27
3418923,0,84297.63,12653033.99,12737331.62,5983381.79,5899084.15
2009513,1,170022.92,20479.0,0.0,34588.58,204611.49
6333833,4,343429.34,343429.34,0.0,0.0,0.0
2903696,1,158123.38,0.0,0.0,368661.3,526784.67
6278421,4,32660.58,32660.58,0.0,0.0,0.0
1707596,1,7670038.08,7670038.08,0.0,855331.21,8525369.29
6181228,1,2202575.1,2202575.1,0.0,1006442.23,3209017.33
590490,4,1448630.38,1448630.38,0.0,0.0,0.0
5288665,0,453114.57,126892.0,580006.57,126865.65,0.0
4354289,0,76294.63,69899.0,146193.63,0.0,0.0
6291221,4,202952.03,202952.03,0.0,0.0,0.0
432325,0,54044.91,21029.0,75073.91,0.0,0.0
6259970,4,265680.73,265680.73,0.0,0.0,0.0
5398933,0,284552.28,1993144.55,2277696.83,1471968.85,1187416.57
2552739,1,154196.49,154196.49,0.0,325765.34,479961.83
4327617,1,57293.77,72766.0,15472.23,106456.14,163749.92
6166280,1,759257.55,759257.55,0.0,36297.01,795554.56
1283563,0,20105.85,48009.0,68114.85,848679.87,828574.03
6362593,1,383661.1,383661.1,0.0,1788112.7,2171773.8
1030562,1,8594065.09,8594065.09,0.0,5844.51,8599909.6
2383393,3,7566.57,104585.0,97018.43,0.0,0.0
5398267,3,17786.06,865.0,0.0,0.0,0.0
2369908,3,5518.52,35222.0,29703.48,0.0,0.0
2121441,4,2075328.73,2075328.73,0.0,0.0,0.0
6117047,1,501101.41,501101.41,0.0,561058.61,1062160.03
3199996,1,90915.0,90915.0,0.0,1912137.27,2003052.26
3419451,4,9811104.49,9811104.49,0.0,0.0,0.0
2095112,4,388198.14,392707.67,4509.53,23557131.04,23945329.18
6196490,4,182927.08,182927.08,0.0,0.0,0.0
1030752,1,134515.36,134515.36,0.0,29488.06,164003.41
5342171,1,252475.02,11826.23,0.0,658491.56,910966.58
6118814,1,232565.37,232565.37,0.0,0.0,232565.37
2426049,3,3467.43,83124.02,79656.59,0.0,0.0
71957,1,399824.41,0.0,0.0,4195982.87,4568368.74
5994349,1,19729.68,19729.68,0.0,0.0,19729.68
1931763,4,7246962.16,7246962.16,0.0,0.0,0.0
4354134,3,13312.34,0.0,0.0,0.0,0.0
1030379,4,89014.32,89014.32,0.0,0.0,0.0
1580693,1,189843.64,1848.0,0.0,1508122.27,1697965.92
3915038,3,1531.71,22881.0,21349.29,0.0,0.0
6256040,3,6205.27,0.0,0.0,0.0,0.0
3314315,4,427469.04,12852.0,0.0,145182.9,572651.94
3586079,1,2642116.95,2642116.95,0.0,0.0,2642116.95
182862,1,408.0,408.0,0.0,898297.85,1075854.14
4040858,1,157621.07,0.0,0.0,1633452.68,3822204.18
3057335,3,31800.59,7902.0,0.0,0.0,0.0
4329391,0,6174.43,53559.0,59733.43,149263.65,143089.22
6061830,1,73328.47,73328.47,0.0,121670.8,194999.27
3687570,0,475250.39,11493.0,486743.39,0.0,0.0
6117877,1,148680.12,148680.12,0.0,0.0,148680.12
6353932,4,1735525.5,1735525.5,0.0,0.0,0.0
845348,1,335283.58,324040.01,0.0,338826.31,674109.88
1532971,4,377028.84,0.0,0.0,2615576.21,2992605.05
1198485,3,37042.79,79558.0,42515.21,0.0,0.0
2943793,4,114169.66,114169.66,0.0,0.0,0.0
738133,3,4946.89,670785.61,665838.73,0.0,0.0
2881690,0,222349.93,26974.0,249323.93,344159.98,121810.04
6358056,4,16514.64,16514.64,0.0,0.0,0.0
6355835,4,242296.17,242296.17,0.0,0.0,0.0
6074064,1,12804.74,12804.74,0.0,116946.42,129751.15
3193079,4,509985.31,509985.31,0.0,0.0,0.0
5987982,4,115085.31,115085.31,0.0,0.0,0.0
72931,1,59835.0,59835.0,0.0,255480.76,315315.76
5714573,1,74252.6,0.0,0.0,707502.58,781755.18
3905470,4,800115.05,800115.05,0.0,0.0,0.0
1510882,4,554522.67,554522.67,0.0,0.0,0.0
6009347,1,112656.24,112656.24,0.0,0.0,112656.24
791878,2,4892.16,26980.0,22087.84,1300395.99,1305817.1
6339569,4,349619.91,349619.91,0.0,0.0,0.0
2390091,1,2477661.97,2477661.97,0.0,25166.02,2502828.0
5980079,1,2567602.1,2567602.1,0.0,0.0,2567602.1
6041113,1,127670.53,73270.0,0.0,0.0,127670.53
2748212,0,393635.91,1604613.08,1998248.99,1030513.52,636877.6
2736444,4,10000000.0,14953893.08,4953893.08,0.0,0.0
6053282,1,296940.32,296940.32,0.0,1278235.25,1575175.57
1178875,4,146159.68,0.0,0.0,3078026.31,3421597.14
4289813,0,73965.71,5884763.27,5958728.98,664168.69,590202.98
2814083,4,74447.11,74447.11,0.0,0.0,0.0
770462,1,629431.23,214049.0,0.0,1163.54,630594.77
4932854,1,174925.63,0.0,0.0,7153501.13,7328426.76
6286328,4,48516.87,48516.87,0.0,0.0,0.0
5791186,3,7293.74,0.0,0.0,0.0,0.0
1030539,4,304085.48,304085.48,0.0,0.0,0.0
224223,1,10840.78,240516.0,229675.22,9273.0,20113.78
6344448,1,6856104.02,6856104.02,0.0,751321.25,7607425.27
2736441,1,10000000.0,10000000.0,0.0,766422.52,10656162.27
2448555,1,218826.48,155928.0,0.0,1688222.81,2465317.43
1520279,4,864894.18,0.0,0.0,9184247.58,10049141.76
5563718,1,18028.13,18028.13,0.0,4514680.27,4532708.4
1998230,4,294282.25,0.0,0.0,625797.18,920079.43
3644420,4,421270.26,191274.0,0.0,0.0,421270.26
1070764,4,139210.23,139210.23,0.0,0.0,0.0
238127,1,179907.64,122113.0,0.0,19386159.45,19551168.91
2348203,1,2216703.82,2216703.82,0.0,643300.2,2860004.01
4189732,0,2106.61,8875252.84,8877359.45,740586.28,738479.67
327761,4,828720.89,828720.89,0.0,0.0,0.0
211969,1,396689.76,0.0,0.0,413729.03,810418.78
6026483,0,95803.08,3804118.36,3899921.44,384036.11,288233.03
2110066,3,10826.21,0.0,0.0,0.0,0.0
1030300,1,760625.76,760625.76,0.0,128272.02,888897.78
1815635,1,28545.99,35465.52,6919.53,3777092.46,3805638.45
1030610,1,239473.85,239473.85,0.0,729245.09,968718.94
6100680,4,25819.42,25819.42,0.0,0.0,0.0
6157768,1,93706.0,0.0,0.0,211711.56,305417.56
3113834,4,1333647.52,0.0,0.0,4667116.69,6000764.21
706548,3,5806.91,100417.0,94610.09,0.0,0.0
6355251,1,328909.07,51311.0,0.0,110895.58,439804.64
1030432,1,841052.98,841052.98,0.0,0.0,841052.98
4379520,1,225301.45,225301.45,0.0,358027.9,583329.35
6052701,4,1248344.84,1248344.84,0.0,0.0,0.0
1059643,1,1129884.18,1129884.18,0.0,510421.5,1640305.68
5878316,1,132552.28,0.0,0.0,229276.28,361828.56
1511364,4,3178915.22,3178915.22,0.0,0.0,0.0
1070150,4,938288.58,938288.58,0.0,0.0,0.0
2289656,1,118316.3,33103.0,0.0,0.0,118316.3
6294938,3,8169.35,173.0,0.0,0.0,0.0
3548003,3,5685.06,229351.46,223666.41,0.0,0.0
6014709,4,10000000.0,19228514.1,9228514.1,0.0,0.0
1038953,1,2432.06,66086.0,63653.94,250262.13,252694.19
2801104,1,36371.77,36371.77,0.0,0.0,36371.77
4358984,3,2038.97,97442.04,95403.07,0.0,0.0
1588185,3,6895.65,0.0,0.0,0.0,0.0
3594476,4,340936.99,340936.99,0.0,0.0,0.0
6329015,1,166891.51,166891.51,0.0,0.0,166891.51
4610346,3,5075.12,21044.0,15968.88,0.0,0.0
521980,1,346549.52,0.0,0.0,706617.76,1053167.28
2380816,1,266351.6,266351.6,0.0,0.0,266351.6
1192514,0,137324.04,4696289.5,4833613.54,382124.58,244800.54
5538564,4,1465173.76,1465173.76,0.0,0.0,0.0
5563766,1,208868.36,208868.36,0.0,78757.57,287625.93
4541167,1,478078.24,478078.24,0.0,0.0,478078.24
6009966,4,355969.72,355969.72,0.0,0.0,0.0
6007881,3,1731.61,102140.0,100408.39,0.0,0.0
695415,1,1684039.12,1684039.12,0.0,32961658.25,34645697.37
2346596,3,11109.75,286.0,0.0,0.0,0.0
3611019,4,253672.83,253672.83,0.0,0.0,0.0
6898,1,10565.0,10565.0,0.0,36275.0,24380.72
1234315,1,100109.03,100109.03,0.0,0.0,100109.03
1419588,3,26205.11,0.0,0.0,0.0,0.0
1059529,1,46081.45,46081.45,0.0,379334.45,425415.9
335869,1,102275.08,0.0,0.0,373600.77,475875.84
800386,1,20314.97,20314.97,0.0,1270005.54,1290320.51
6020167,1,46130.88,46130.88,0.0,0.0,46130.88
1030557,4,3243092.91,3243092.91,0.0,0.0,0.0
3273664,0,205063.24,7553491.97,7758555.21,33428031.63,33222968.39
826548,1,104245.42,368.0,0.0,0.0,104245.42
6118810,1,116974.87,116974.87,0.0,735380.64,852355.51
4129417,1,633384.46,633384.46,0.0,0.0,633384.46
5166090,4,5656416.95,5656416.95,0.0,0.0,0.0
2060877,1,109880.17,0.0,0.0,186602.52,296482.69
5015325,1,9874.44,132608.0,122733.56,2448420.57,2458295.01
6020203,1,2059980.16,2059980.16,0.0,734579.21,2794559.36
1030416,1,197226.65,197226.65,0.0,0.0,197226.65
3097257,3,5025.45,0.0,0.0,0.0,0.0
368258,4,1639676.27,1639676.27,0.0,0.0,0.0
4854351,3,5893.58,0.0,0.0,0.0,0.0
6281458,4,10000000.0,11576874.04,1576874.04,0.0,0.0
3620218,1,93472.46,0.0,0.0,3873038.82,3966511.28
6061811,4,824841.09,824841.09,0.0,0.0,0.0
6280928,4,4438931.81,4438931.81,0.0,0.0,0.0
6259959,1,2582642.18,2582642.18,0.0,0.0,2582642.18
6273142,4,696575.46,696575.46,0.0,0.0,0.0
3959755,4,3275.33,3275.33,0.0,0.0,0.0
6081212,1,53325.6,53325.6,0.0,753904.94,807230.54
651948,1,454511.73,454511.73,0.0,140892.24,595403.98
2381590,4,1501297.88,1501297.88,0.0,0.0,0.0
1968864,4,763913.96,763913.96,0.0,0.0,0.0
6165132,1,77380.14,0.0,0.0,97492.46,174872.6
1030453,4,215.83,215.83,0.0,0.0,0.0
1710118,1,181188.17,0.0,0.0,1639419.24,1820607.41
1613806,3,12403.14,0.0,0.0,0.0,0.0
5616944,1,47984.43,47984.43,0.0,299049.39,347033.81
2420413,0,32768.5,1834010.75,1866779.25,64806.77,32038.26
2396168,3,5802.77,5170.0,0.0,0.0,0.0
1016200,3,8415.96,299377.0,290961.04,0.0,0.0
1421066,3,12928.08,7040.0,0.0,0.0,0.0
6168713,4,730677.5,730677.5,0.0,0.0,0.0
5951383,1,169558.34,13027.93,0.0,437547.26,607105.6
5563738,1,20393.12,20393.12,0.0,293446.62,313839.74
631093,3,17303.96,374.0,0.0,0.0,0.0
1030363,4,192765.49,192765.49,0.0,0.0,0.0
6075111,4,555328.55,555328.55,0.0,0.0,0.0
4863154,1,434865.62,0.0,0.0,6853931.88,7288797.5
1747042,1,70231.3,0.0,0.0,791437.76,861669.07
6351218,1,573266.42,573266.42,0.0,0.0,573266.42
338008,1,2701905.3,2701905.3,0.0,57418.0,2759323.3
756497,4,2395.29,2395.29,0.0,0.0,0.0
5479383,3,21547.12,18214.81,0.0,0.0,0.0
6008415,1,1150413.99,1150413.99,0.0,1740168.44,2890582.43
627989,3,1332.63,473791.08,472458.45,0.0,0.0
6090061,1,545780.7,545780.7,0.0,0.0,545780.7
3451682,4,785850.41,105.0,0.0,801727.81,1705529.09
6261156,3,5589.85,0.0,0.0,0.0,0.0
1059294,1,31329.62,31329.62,0.0,99659.09,130988.71
6181311,0,15409.97,296536.0,311945.97,1408433.0,1393023.03
2609114,1,134861.82,134861.82,0.0,0.0,134861.82
6315107,0,276960.14,4530.0,281490.14,501341.44,224381.3
2132730,3,21459.49,201603.0,180143.51,0.0,0.0
4441,1,10000000.0,10000000.0,0.0,0.0,9941904.21
1272152,4,1519979.57,0.0,0.0,1624023.59,3144003.16
6168737,4,8770.06,8770.06,0.0,0.0,0.0
1035488,3,18712.89,11267.0,0.0,0.0,0.0
377151,1,42062.82,340830.43,298767.61,398931.35,678419.64
224286,1,270137.96,55537.0,0.0,0.0,270137.96
6039800,4,53107.96,53107.96,0.0,0.0,0.0
3071190,1,278850.53,10224.0,0.0,148106.35,426956.87
4128255,0,45747.29,628.0,46375.29,2571666.58,2525919.29
1706825,3,161.49,508016.84,507855.35,0.0,0.0
1530216,4,109008.53,109008.53,0.0,0.0,0.0
1960810,0,135459.77,317211.0,452670.77,159329.52,23869.75
12215,1,21571.0,21571.0,0.0,30797.41,71140.3
4705218,3,8438.57,0.0,0.0,0.0,0.0
6187832,4,15093.69,15093.69,0.0,0.0,0.0
1030505,4,271731.05,271731.05,0.0,0.0,0.0
1702839,3,43395.1,1149.0,0.0,0.0,0.0
3204449,4,4720554.95,4720554.95,0.0,0.0,0.0
6360697,4,6426126.34,6426126.34,0.0,0.0,0.0
3215094,3,10885.59,0.0,0.0,0.0,0.0
6020166,4,46130.88,46130.88,0.0,0.0,0.0
6264962,4,393699.17,393699.17,0.0,0.0,0.0
5980376,0,99101.85,2952363.6,3051465.45,714085.0,614983.15
6351210,1,496420.67,496420.67,0.0,16031.49,512452.16
1047887,4,56745.14,56745.14,0.0,0.0,0.0
2185528,1,270119.43,0.0,0.0,3267047.52,3537166.95
3288938,4,76200.04,76200.04,0.0,0.0,0.0
36027,1,556218.01,556218.01,0.0,0.0,582265.81
1059527,1,146681.74,146681.74,0.0,63872.75,210554.49
6032851,1,20111.45,20111.45,0.0,1431418.64,1451530.08
2898703,4,1323909.85,1323909.85,0.0,0.0,0.0
5984091,3,2351.95,63286.0,60934.05,0.0,0.0
5791128,4,125822.44,125822.44,0.0,0.0,0.0
5350953,3,10266.67,4392.0,0.0,0.0,0.0
1088058,0,293525.71,37216.02,330741.73,1049985.56,756459.85
653417,0,224401.64,199426.0,423827.64,196611.35,0.0
2528757,1,475315.61,475315.61,0.0,0.0,475315.61
6118752,1,492896.75,492896.75,0.0,10420895.1,10913791.86
3442138,1,254778.99,0.0,0.0,698370.79,953149.78
5266773,3,28834.73,148981.49,120146.76,0.0,0.0
5425781,1,62771.86,0.0,0.0,129077.12,191848.98
6266409,4,10000000.0,22542664.27,12542664.27,0.0,0.0
573653,3,3130.56,52842.0,49711.44,0.0,0.0
6166271,1,3774777.76,3774777.76,0.0,597455.51,4372233.27
2235090,1,210892.38,0.0,0.0,849302.95,1060195.34
1773457,1,96834.12,0.0,0.0,1977737.81,2074571.93
3023751,3,9892.39,797161.0,787268.61,0.0,0.0
1030347,4,456745.18,456745.18,0.0,0.0,0.0
1633037,4,1946687.34,1946687.34,0.0,0.0,0.0
6170520,1,96989.06,96989.06,0.0,1112486.16,1209475.22
1891469,4,203737.03,0.0,0.0,316220.57,519957.6
2318292,3,9257.73,791712.25,782454.52,0.0,0.0
6107636,1,76668.39,0.0,0.0,489941.43,566609.82
5517460,1,245481.3,0.0,0.0,699504.78,944986.08
956901,1,387952.42,387952.42,0.0,2070655.98,2222177.16
156746,3,5250.25,0.0,0.0,0.0,0.0
6201660,4,68755.57,68755.57,0.0,0.0,0.0
6273195,1,344673.46,344673.46,0.0,0.0,344673.46
6202041,4,305710.24,305710.24,0.0,0.0,0.0
3807114,1,274512.84,0.0,0.0,1317961.98,1592474.83
5124,1,60726.57,60726.57,0.0,13010502.78,13071229.35
2750488,3,12603.03,481.0,0.0,0.0,0.0
1137477,3,46541.08,13354.61,0.0,0.0,0.0
6078965,1,1644253.61,1644253.61,0.0,0.0,1644253.61
3111587,1,1369544.19,1369544.19,0.0,571360.19,1940904.38
1889794,1,347464.15,122756.43,0.0,375522.11,722986.26
1030346,1,1789155.73,1789155.73,0.0,2031388.61,3820544.34
1473418,4,235003.24,0.0,0.0,751083.59,986086.83
936784,1,435166.65,435166.65,0.0,449215.85,884382.5
3218183,0,165817.2,61903.0,227720.2,51404.33,0.0
4192862,3,11731.27,209147.58,197416.31,0.0,0.0
184218,3,10555.24,0.0,0.0,0.0,0.0
26221,1,15808.02,0.0,0.0,73507.28,89315.3
2443551,4,48299.77,48299.77,0.0,0.0,0.0
1979088,1,611402.86,0.0,0.0,13035620.5,13647023.36
4641519,1,36287.43,0.0,0.0,7800590.4,7836877.83
1013894,1,585010.21,585010.21,0.0,15969.08,600979.29
2002285,3,56864.6,367349.17,310484.57,0.0,0.0
537758,1,257293.2,475.0,0.0,1075782.02,1333075.22
5506814,4,3070709.95,3070709.95,0.0,0.0,0.0
695414,4,1684039.12,1684039.12,0.0,0.0,0.0
3187433,4,103949.5,103949.5,0.0,0.0,0.0
2466322,1,147803.6,73820.0,0.0,249358.35,397161.96
482454,3,15895.65,127691.86,111796.21,0.0,0.0
2423478,1,164164.1,6315.0,0.0,344979.2,509143.29
6032852,4,71511.19,71511.19,0.0,0.0,0.0
2824684,3,30480.3,218582.37,188102.07,0.0,0.0
1542497,1,238228.91,3025.0,0.0,201796.56,440025.47
5990226,4,3019699.77,3019699.77,0.0,0.0,0.0
240794,1,15273.72,0.0,0.0,21577.0,0.0
6118816,1,1567549.99,1567549.99,0.0,7935074.82,9502624.81
6082016,1,525155.79,525155.79,0.0,2665961.11,3191116.89
6052198,1,255286.59,255286.59,0.0,0.0,255286.59
6296624,4,6250438.78,6250438.78,0.0,0.0,0.0
3170731,1,133989.61,0.0,0.0,2111870.44,2245860.05
473733,3,10625.83,0.0,0.0,0.0,0.0
2033627,1,268395.99,26754.0,0.0,138866.28,407262.27
6242985,1,178341.5,31255.0,0.0,3131930.48,3310271.98
6168336,4,22824.08,22824.08,0.0,0.0,0.0
2106813,1,122032.9,0.0,0.0,260795.45,382828.35
5549013,0,174230.84,20723.0,194953.84,0.0,0.0
6116736,1,2173367.35,2173367.35,0.0,476131.89,2649499.24
1030362,1,21174.45,21174.45,0.0,31409.08,52583.53
3585379,4,201281.36,201281.36,0.0,0.0,0.0
6073256,4,5912204.0,5912204.0,0.0,0.0,0.0
5330681,4,243747.83,243747.83,0.0,0.0,0.0
421523,4,1974352.3,1974352.3,0.0,0.0,0.0
5802408,1,9949.77,0.0,0.0,68135.61,78085.38
1932181,4,948288.3,948288.3,0.0,0.0,0.0
5404104,1,170293.05,1048.0,0.0,30839.09,201132.14
1070147,1,5245375.3,5245375.3,0.0,0.0,5245375.3
6080971,4,5469910.99,5469910.99,0.0,0.0,0.0
5065393,3,3169.29,10032.0,6862.71,0.0,0.0
3340741,4,168455.76,168455.76,0.0,0.0,0.0
5567000,3,24036.77,51499.0,27462.23,0.0,0.0
5258493,1,154477.29,0.0,0.0,320177.6,474654.89
2621010,3,207.32,0.0,0.0,0.0,0.0
6260574,1,780687.45,780687.45,0.0,564595.45,1345282.89
3021307,0,264305.85,985.0,265290.85,2980231.94,2715926.1
6166546,1,407907.34,407907.34,0.0,314866.4,722773.75
241947,4,143032.0,143032.0,0.0,0.0,0.0
1423202,1,32347.52,51857.0,19509.48,0.0,32347.52
938789,0,51378.08,49367.0,100745.08,13121824.71,12964605.79
1756765,1,40257.42,13139.0,0.0,254894.88,295152.29
849008,1,217817.68,145883.0,0.0,3054273.54,2916271.7
2322957,1,79012.55,39596.0,0.0,10361008.74,10440021.29
3539110,3,635.75,203341.4,202705.64,0.0,0.0
820091,3,6700.46,0.0,0.0,0.0,0.0
5402153,1,503420.67,503420.67,0.0,417119.41,920540.09
4193252,1,274645.85,0.0,0.0,1704588.07,1979233.91
2947640,3,14138.37,15812.0,1673.63,0.0,0.0
6020272,4,125153.57,125153.57,0.0,0.0,0.0
575768,4,802382.45,802382.45,0.0,0.0,0.0
3193966,3,4064.65,0.0,0.0,0.0,0.0
6008514,1,539658.73,539658.73,0.0,0.0,539658.73
3169031,0,56186.44,1755553.2,1811739.64,149893.9,93707.46
995663,1,4919642.57,4919642.57,0.0,1414095.92,6333738.49
1030761,4,921668.95,921668.95,0.0,0.0,0.0
1057123,3,2634.42,21349.0,18714.58,0.0,0.0
761853,1,3372.0,3372.0,0.0,456659.44,460031.44
6351204,1,8537861.24,8537861.24,0.0,0.0,8537861.24
291123,0,53230.73,895081.62,948312.35,7015146.49,6961915.77
5994730,3,49796.85,13657.0,0.0,0.0,0.0
5996377,4,671406.79,671406.79,0.0,0.0,0.0
791161,4,552498.83,180320.26,0.0,1361005.96,1913504.79
6168701,4,55539.89,55539.89,0.0,0.0,0.0
3936943,0,101170.5,18585149.73,18686320.23,261344.4,160173.9
5994346,4,207021.45,207021.45,0.0,0.0,0.0
6009608,1,10000000.0,10000000.0,0.0,633838.8,10633838.8
865443,1,193567.67,80591.77,0.0,447457.93,641025.6
5560659,4,2374412.42,2374412.42,0.0,0.0,0.0
2778704,4,106434.23,106434.23,0.0,0.0,0.0
131161,0,207149.55,4962670.9,5169820.44,19623782.68,19416633.13
5991574,4,149535.0,149535.0,0.0,0.0,0.0
6278031,1,2666139.51,2666139.51,0.0,1193425.04,3859564.55
3491685,3,15791.75,0.0,0.0,0.0,0.0
6206519,1,245991.5,245991.5,0.0,54630.66,300622.16
1932173,4,6501296.36,6501296.36,0.0,0.0,0.0
4889195,3,8334.37,503576.0,495241.63,0.0,0.0
1862316,1,274808.04,0.0,0.0,2584820.79,3960902.05
419038,1,15875.28,0.0,0.0,359734.88,0.0
401347,1,230960.0,115827.0,0.0,1801729.18,1854278.03
